frame,value
0,0.999950
1,0.999941
2,0.999945
3,0.999945
4,0.999947
5,0.999946
6,0.999946
7,0.999944
8,0.999945
9,0.999941
10,0.999940
11,0.999937
12,0.999940
13,0.999942
14,0.999938
15,0.999938
16,0.999933
17,0.999933
18,0.999932
19,0.999931
20,0.999931
21,0.999930
22,0.999930
23,0.999928
24,0.999931
25,0.999928
26,0.999925
27,0.999923
28,0.999918
29,0.999909
30,0.999904
31,0.999897
32,0.999885
33,0.999869
34,0.999856
35,0.999849
36,0.999835
37,0.999823
38,0.999804
39,0.999795
40,0.999788
41,0.999777
42,0.999765
43,0.999758
44,0.999748
45,0.999739
46,0.999729
47,0.999725
48,0.999721
49,0.999719
50,0.999714
51,0.999710
52,0.999709
53,0.999705
54,0.999702
55,0.999698
56,0.999695
57,0.999691
58,0.999687
59,0.999683
60,0.999679
61,0.999681
62,0.999680
63,0.999679
64,0.999676
65,0.999681
66,0.999679
67,0.999672
68,0.999674
69,0.999666
70,0.999663
71,0.999665
72,0.999653
73,0.999658
74,0.999653
75,0.999656
76,0.999657
77,0.999656
78,0.999655
79,0.999652
80,0.999655
81,0.999652
82,0.999654
83,0.999650
84,0.999648
85,0.999642
86,0.999646
87,0.999645
88,0.999648
89,0.999642
90,0.999645
91,0.999646
92,0.999646
93,0.999643
94,0.999648
95,0.999650
96,0.999649
97,0.999645
98,0.999642
99,0.999646
100,0.999640
101,0.999638
102,0.999641
103,0.999639
104,0.999644
105,0.999641
106,0.999645
107,0.999647
108,0.999643
109,0.999643
110,0.999644
111,0.999648
112,0.999645
113,0.999645
114,0.999637
115,0.999644
116,0.999639
117,0.999644
118,0.999642
119,0.999642
120,0.999641
121,0.999640
122,0.999643
123,0.999639
124,0.999629
average,0.999747
